SubmissionDate,date,community_name,Cohort,Grazing Block,grazing_report_coordinates-Latitude,grazing_report_coordinates-Longitude,grazing_report_coordinates-Altitude,grazing_report_coordinates-Accuracy,number_of_animals,non_member_cattle_on_block,total number of animals
09:27:32,26/09/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4919386,24.7242211,950.9,4.2,3000,0,3000
09:36:09,26/09/2025,Nalikwanda,Cohort 2,Nalikwanda Lupani,-17.2496892,24.1476714,996.5,3.7,307,0,307
10:33:49,26/09/2025,Mazauli,Cohort 2,Mushitu,-17.3464181,24.202372,1034.3,4.8,631,0,631
10:50:48,26/09/2025,Nkusu,Cohort 2,Kazumi,-17.0395276,24.1489875,1062.6,4.95,300,0,300
10:52:42,26/09/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.4194445,24.2398247,1014.3,4.78,520,0,520
11:39:59,26/09/2025,Luampungu,Cohort 2,Mundo,-16.6938133,24.2956867,1005.4,4.866,0,260,260
12:19:49,26/09/2025,Nakatindi_Kazungula,Cohort 0,Nakatindi Plain,-17.5474962,25.1892076,945.7,3.72,655,0,655
13:37:03,26/09/2025,Namatwi,Cohort 2,Namatwi Mutemwa,-17.3572507,24.2570851,1032.7,4.8,351,0,351
15:29:51,26/09/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4781667,24.5689627,941.4,4.45,3150,0,3150
13:53:33,26/09/2025,Ngambwe,Cohort 2,Mukusi,-17.3109383,24.1743169,1011.3,4.916,558,0,558
23:33:47,26/09/2025,Lilonga,Cohort 2,Lilonga Lisheke,-17.3502967,24.2815069,1036.5,4.3,602,0,602
10:44:37,26/09/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.093109,24.0659552,993,4.6,0,100,100
15:40:56,30/09/2025,Lusinina,Cohort 1,Loanja Plain,-17.1575433,24.5137233,1022.7,4.666,2080,0,2080
17:57:31,30/09/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8187588,24.1785556,979.8,4.916,0,170,170
07:24:26,01/10/2025,Ibeele,Cohort 1,Nabulongo,-17.0636183,24.4037612,1035.9,4.96,500,0,500
09:18:26,01/10/2025,Kazungwe,Cohort 1,Kazungwe Plain,-17.20408,24.3425683,1020.5,4.8,209,0,209
10:29:04,01/10/2025,Mushukula,Cohort 1,Loanja Plains,-17.0731738,24.5056075,1019.5,4.95,1324,0,1324
10:56:19,01/10/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2684126,24.3919577,1009.6,4.3,800,0,800
14:46:31,01/10/2025,Lutaba,Cohort 1,Lutaba Mutemwa,-17.228265,24.7477013,972.7,4.783,1341,29,1370
16:04:22,01/10/2025,Nkuse,Cohort 1,Samatela Forest,-17.2589836,24.6864879,929.5,4.85,325,0,325
17:02:42,01/10/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4488645,24.3421409,975.1,4.933,547,0,547
10:14:03,01/10/2025,Maziba,Cohort 2,Maziba Forest,-17.0029883,24.189485,1049.5,3.4,508,0,508
10:14:05,01/10/2025,Kamusa,Cohort 0,Machile Plains,-17.3073361,25.0105331,963.949,4.35,1855,0,1855
12:42:46,01/10/2025,Namatwi,Cohort 2,Libala La Namatwi,-17.333685,24.2337583,1007.7,4.8,300,0,300
17:16:27,01/10/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3837567,24.3654583,1006,4.45,223,0,223
17:43:51,01/10/2025,Situwa,Cohort 0,Kazwili,-17.5953055,25.2500253,973.7,4.533,217,0,217
19:25:12,01/10/2025,Situwa,Cohort 0,Zambezi Plains,-17.6718865,25.1151953,944.2,4.95,2416,0,2416
09:19:43,01/10/2025,Loanja,Cohort 1,Lisa La White,-17.3210067,24.775055,1005.7,4.7,1302,0,1302
15:11:44,01/10/2025,Kangubu,Cohort 1,Kangubu Mutemwa,-17.1018698,24.8210225,976.5,4.44,1200,0,1200
20:17:13,01/10/2025,Katongo,Cohort 1,Zambezi River Plain,-17.49364,24.4996083,941.7,4.783,2889,0,2889
10:15:34,01/10/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0300715,24.0781346,909.8,4,0,200,200
14:47:53,01/10/2025,Kobya,Cohort 0,Harvested Field,-17.3109083,24.6493833,988.7,4.2,1508,0,1508
15:25:55,01/10/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.437318,24.3507388,990.6,4.98,690,0,690
07:35:46,01/10/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4489469,24.6561247,942.4,4.8,1440,12,1452
07:18:49,02/10/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Mutemwa,-17.283625,24.5462517,996.5,4.9,111,0,111
08:44:27,02/10/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.1974357,24.5938794,1000.1,5,1000,0,1000
08:53:24,02/10/2025,Katete,Cohort 2,Katete Plain,-17.0469107,24.2995315,1001.6,4.2,615,0,615
10:40:33,02/10/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.108518,24.0725086,964.7,5,0,609,609
11:49:40,02/10/2025,Chilulu,Cohort 2,Chilulu Mutemwa,-17.1895534,24.1942739,1065.6,4.6,383,0,383
12:33:06,02/10/2025,Silangu,Cohort 0,Loanja Plains,-17.2837408,24.7055066,969.7,4.916,500,0,500
14:37:05,02/10/2025,Luampungu,Cohort 2,Looza,-16.70668,24.2552867,1009.6,4.766,0,287,287
08:38:37,02/10/2025,Tahalima,Cohort 1,Zambezi Plains,-17.4743523,24.6201777,957.3,4.95,1420,750,2170
14:33:05,02/10/2025,Mutelo,Cohort 0,Simachembele,-17.189455,25.091255,955,4.547,3520,0,3520
09:49:14,02/10/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4707158,24.559376,952.8,4.55,3050,0,3050
06:04:29,02/10/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2080919,24.9207823,950.4,4.3,879,0,879
13:01:08,03/10/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4928501,24.7244074,934.7,4.95,3000,0,3000
07:03:58,03/10/2025,Mazaba,Cohort 2,Libala La Mazaba,-17.1605291,24.2613119,1025.6,4.762,395,0,395
08:01:33,03/10/2025,Nakatindi_Kazungula,Cohort 0,Nakatindi Plain,-17.5508369,25.1915509,949.7,4.58,652,0,652
08:35:55,03/10/2025,Manyekanga,Cohort 2,Zambezi Plain,-17.38723,24.1926511,973.8,4.733,400,0,400
08:50:17,03/10/2025,Kachola,Cohort 2,Njoko Plain,-16.853646,24.1510545,1007.6,4.98,0,520,520
10:50:43,03/10/2025,Lusu,Cohort 2,Lusu Plain,-17.1718667,24.1799072,994.2,4.616,380,0,380
12:00:51,03/10/2025,Mazauli,Cohort 2,Mushitu,-17.3476468,24.1958464,1012.5,4.225,632,0,632
13:39:45,03/10/2025,Lilonga,Cohort 2,Lilonga Lisheke,-17.3478889,24.2977596,1007.6,5,500,6,506
05:00:38,03/10/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0332053,24.0806772,968.1,4.916,0,150,150
07:39:25,03/10/2025,Ngambwe,Cohort 2,N'gambwe,-17.2744034,24.1694309,986.6,4.7,587,0,587
09:07:44,03/10/2025,Nalikwanda,Cohort 2,Nalikwanda Lupani,-17.2396919,24.130923,988.4,4.816,307,0,307
14:22:02,03/10/2025,Nkusu,Cohort 2,Kazumi,-17.0402908,24.1479572,1040.8,4.7,300,0,300
21:29:21,04/10/2025,Kejaya,Cohort 0,Salala,-17.0595439,25.0930205,970.3,3.94,3401,0,3401
08:49:59,04/10/2025,Nakalonzya,Cohort 0,Nakalonzya Plain,-17.545725,25.2727817,972.7,4.533,1000,0,1000
07:36:06,07/10/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4468888,24.3460805,981.5,4.6,547,0,547
10:45:13,07/10/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2664513,24.4097071,1006.8,4.6,1012,0,1012
12:00:35,07/10/2025,Nakatindi_Kazungula,Cohort 0,Zambezi Plain,-17.6341709,25.0765468,956.6,4.4,1250,0,1250
16:08:50,07/10/2025,Situwa,Cohort 0,Zambezi Plains,-17.6721221,25.1165083,944.9,4.6,2786,0,2786
09:14:14,07/10/2025,Maziba,Cohort 2,Maziba Forest,-17.0017412,24.1872221,1039.6,3.3,508,0,508
12:51:11,07/10/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.2351367,24.6318983,985.2,3.916,1400,0,1400
04:51:52,07/10/2025,Luampungu,Cohort 2,Mundo,-16.609895,24.3743133,990.6,2.7,30,0,30
11:44:04,07/10/2025,Ibeele,Cohort 1,Ibaa,-17.0053017,24.351655,1080.7,4.1,500,0,500
06:58:45,08/10/2025,Mushukula,Cohort 1,Loanja Plains,-17.07112,24.5049883,1022.4,4.5,1300,0,1300
07:10:02,08/10/2025,Kamusa,Cohort 0,Machile Plains,-17.3078789,25.0240664,948.2,3.6,1855,0,1855
07:18:49,08/10/2025,Kazungwe,Cohort 1,Kazungwe Plain,-17.2033802,24.342384,1022,3.2,138,0,138
07:37:13,08/10/2025,Lusinina,Cohort 1,Loanja Plain,-17.1534613,24.5140319,1024.2,3.85,2084,0,2084
09:29:35,08/10/2025,Nkuse,Cohort 1,Samatela Forest,-17.2552449,24.6891209,986.6,3.65,325,0,325
09:39:06,08/10/2025,Katete,Cohort 2,Katete Plain,-17.1070612,24.2888261,1009.2,4.3,615,0,615
10:06:32,08/10/2025,Lutaba,Cohort 1,Lutaba Mutemwa,-17.1915375,24.7435116,981.9,4.8,1172,101,1273
14:21:36,08/10/2025,Silangu,Cohort 0,Loanja Plains,-17.2843592,24.7075825,978.7,4.05,501,0,501
16:13:03,08/10/2025,Kangubu,Cohort 1,Kangubu Mutemwa,-17.1007183,24.8260634,976.4,4.85,1420,0,1420
16:58:33,08/10/2025,Katongo,Cohort 1,Zambezi River Plain,-17.4494999,24.4052633,0,4.898,2525,0,2525
20:18:05,08/10/2025,Loanja,Cohort 1,Lisa La White,-17.3159317,24.77167,999.4,3.533,1321,0,1321
15:56:15,08/10/2025,Namatwi,Cohort 2,Libala La Namatwi,-17.3322028,24.2313515,1038.6,4.457,351,0,351
16:20:01,08/10/2025,Luampungu,Cohort 2,Looza,-16.6942635,24.2541272,1004,4.9,0,260,260
05:19:41,08/10/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4295886,24.3560093,1007.3,4.8,692,0,692
12:27:46,08/10/2025,Situwa,Cohort 0,Kazwili,-17.5977597,25.2491276,974,4.4,217,0,217
17:58:45,08/10/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3822052,24.3648111,1010.1,4.8,345,0,345
06:23:47,08/10/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4556686,24.6735793,948.6,4.916,2970,11,2981
06:43:59,08/10/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0656499,24.073868,1029.9,4.95,0,100,100
08:08:58,08/10/2025,Lusu,Cohort 2,Lusu Plain,-17.1750983,24.164895,952.8,4.75,235,0,235
07:05:06,09/10/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Mutemwa,-17.2944745,24.5639229,980.1,4.583,213,0,213
08:58:30,09/10/2025,Manyekanga,Cohort 2,Zambezi Plain,-17.3825802,24.1900406,952.6,3.55,420,0,420
09:27:22,09/10/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.1080333,24.0731183,986,3.8,0,609,609
13:13:58,09/10/2025,Kobya,Cohort 0,Loanja Plain,-17.2814783,24.6676133,968.5,4.86,1502,0,1502
14:24:10,09/10/2025,Chilulu,Cohort 2,Chilulu Mutemwa,-17.1759,24.1888517,1020.9,4.883,374,0,374
15:24:22,09/10/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0415858,24.0767229,964.2,4.9,0,123,123
13:57:00,09/10/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2100769,24.9212979,960.1,4.65,953,0,953
15:58:01,09/10/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8072775,24.2078208,979.8,3.8,0,175,175
15:14:02,09/10/2025,Mutelo,Cohort 0,Simachembele,-17.1953767,25.09736,959.4,4.5,3521,0,3521
07:29:11,10/10/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4987255,24.7326633,944.5,4.933,3000,0,3000
07:42:39,10/10/2025,Mazauli,Cohort 2,Mushitu,-17.3348351,24.18913,1009.3,3.7,628,0,628
06:47:08,10/10/2025,Mazaba,Cohort 2,Libala La Mazaba,-17.1536938,24.2656795,1032.1,3.433,425,0,425
08:02:39,10/10/2025,Kachola,Cohort 2,Njoko Plain,-16.8528154,24.1452814,985.8,4.6,0,522,522
08:35:54,10/10/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4706367,24.560347,949.2,3,3250,0,3250
12:24:40,10/10/2025,Nalikwanda,Cohort 2,Nalikwanda Lupani,-17.2303472,24.127596,976,4.3,307,0,307
13:19:14,10/10/2025,Ngambwe,Cohort 2,N'gambwe,-17.2842391,24.1765598,959.4,4.433,587,0,587
14:45:19,10/10/2025,Lilonga,Cohort 2,Mutimbe,-17.3000211,24.3176555,1052.1,4.983,500,0,500
15:09:29,10/10/2025,Nkusu,Cohort 2,Kazumi,-17.0418058,24.1445503,950,4.616,250,0,250
15:14:58,10/10/2025,Nkusu,Cohort 2,Kazumi,-17.0413215,24.1467044,983.5,3.416,250,0,250
09:20:33,11/10/2025,Nakalonzya,Cohort 0,Nakalonzya Plain,-17.5440162,25.2744054,1000.1,4.92,1500,0,1500
15:59:55,11/10/2025,Kejaya,Cohort 0,Salala,-17.0625253,25.0826201,977.6,4.916,3405,0,3405
11:02:58,14/10/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4703537,24.559721,949.3,4.9,3240,0,3240
